Yr, Mth, Dy, Hr, Hr(total),NO,NO2,O3,NO3,N2O5,OH,HO2,HNO3,PNA,CO,FORM,ALD2,PAN,CH4,MEO2,MEOH,ISOP,MVK,MACR,APIN,BPIN,LIMN,MYRC,BCAR,IAO2,IBO2,IPOX,PALD,MGLY,SO2,SO3,NH3,HCL,EC25,EC10,OC10,OT25,OT10,NH4,NIT,ASO4,AS10,SS25,SS10,AOA1,AOA2,AOA3,AOA4,AOA5,AOA6,AOA7,AOA8,APA1,APA2,APA3,APA4,APA5,APA6,APA7,APA8,APA9,BOA1,BOA2,BOA3,BOA4,BOA5,BOA6,OOA,SOD,CL,LEVO,MAG,CAL,POT,DU02,DU05,DU10,DU20,DU40,DU60,ws (m/s),wd (deg),T (degC),RH (%),pbl (m),pressure (hPa),prcp (mm/hr)
2013,01,29,19, 692,0.1871    ,0.9876    , 16.29    ,0.6681E-04,0.1013E-03,0.3303E-04,0.1324E-02,0.3922E-04,0.1338E-02, 41.37    ,0.3763    ,0.7559E-01,0.2720E-01, 1609.    ,0.2837E-03,0.6054    ,0.6124E-01,0.5071E-02,0.8775E-02,0.3815E-01,0.2921E-01,0.1208E-01,0.9473E-02,0.6393E-03,0.8050E-04,0.5275E-04,0.2603E-02,0.3416E-03,0.5867E-02,0.2962E-01,0.2505E-04,0.1064    ,0.2489    ,0.1835E-01,0.1122E-02,0.1408E-01,0.9307E-01,0.4794E-01,0.7713E-03,0.1282    ,0.1489    ,0.1095E-03,0.4339    ,0.1013    ,0.8347E-01,0.5942    ,0.6677    ,0.1116    ,0.1069E-01,0.1056E-02,0.1000E-03,0.1000E-03,0.8479E-01,0.2067E-01,0.4801E-02,0.1810E-02,0.3517E-03,0.1002E-03,0.1000E-03,0.1000E-03,0.1000E-03,0.1259E-01,0.2087E-02,0.3996E-01,0.2025E-01,0.8436E-02,0.1401E-02,0.1285    ,0.1384    ,0.8462E-01,0.1122E-03,0.1385E-01,0.4653E-02,0.4502E-02,0.4876E-01,0.5371E-02,0.1003E-03,0.1025E-03,0.1321E-03,0.1903E-03, 5.328    , 215.8    , 16.45    , 82.66    , 445.0    , 980.3    , 0.000    
2013,01,29,20, 693,0.5248    , 1.133    , 15.86    ,0.2568E-04,0.3931E-04,0.6131E-04,0.1360E-02,0.5177E-04,0.1411E-02, 42.35    ,0.4194    ,0.1029    ,0.2976E-01, 1600.    ,0.2135E-03,0.7025    ,0.3563    ,0.1457E-01,0.1526E-01,0.4414E-01,0.2933E-01,0.1264E-01,0.1035E-01,0.9577E-03,0.3120E-03,0.2068E-03,0.3665E-02,0.3420E-03,0.8020E-02,0.3290E-01,0.2510E-04,0.1601    ,0.2656    ,0.2593E-01,0.1444E-02,0.2130E-01,0.1079    ,0.5756E-01,0.9588E-03,0.1853    ,0.1687    ,0.1386E-03,0.4980    ,0.1009    ,0.9711E-01,0.6816    ,0.7288    ,0.1147    ,0.1104E-01,0.1100E-02,0.1000E-03,0.1000E-03,0.9333E-01,0.2160E-01,0.6035E-02,0.2514E-02,0.4645E-03,0.1035E-03,0.1000E-03,0.1000E-03,0.1000E-03,0.1420E-01,0.2388E-02,0.4324E-01,0.2437E-01,0.9508E-02,0.1594E-02,0.1443    ,0.1585    ,0.7707E-01,0.1123E-03,0.1595E-01,0.5345E-02,0.5170E-02,0.4746E-01,0.5317E-02,0.1003E-03,0.1028E-03,0.1271E-03,0.1790E-03, 5.338    , 213.1    , 17.29    , 77.41    , 516.4    , 981.1    , 0.000    
2013,01,29,21, 694,0.7243    , 1.089    , 16.43    ,0.1856E-04,0.2374E-04,0.1122E-03,0.2784E-02,0.8265E-04,0.2317E-02, 42.84    ,0.5861    ,0.1377    ,0.3642E-01, 1595.    ,0.3541E-03,0.8527    ,0.8054    ,0.5765E-01,0.4985E-01,0.4971E-01,0.2746E-01,0.1251E-01,0.1097E-01,0.1462E-02,0.9500E-03,0.6302E-03,0.4718E-02,0.5835E-03,0.1556E-01,0.3459E-01,0.2519E-04,0.1953    ,0.2931    ,0.2919E-01,0.1715E-02,0.2642E-01,0.1155    ,0.7005E-01,0.1116E-02,0.2822    ,0.1838    ,0.1740E-03,0.5834    ,0.1213    ,0.1087    ,0.7433    ,0.7600    ,0.1114    ,0.1064E-01,0.1074E-02,0.1000E-03,0.1000E-03,0.9546E-01,0.2176E-01,0.6285E-02,0.2442E-02,0.4235E-03,0.1003E-03,0.1000E-03,0.1000E-03,0.1000E-03,0.1446E-01,0.2411E-02,0.4469E-01,0.3109E-01,0.1051E-01,0.1793E-02,0.1552    ,0.1849    ,0.6263E-01,0.1123E-03,0.1887E-01,0.6280E-02,0.6074E-02,0.4374E-01,0.5479E-02,0.1005E-03,0.1039E-03,0.1259E-03,0.1577E-03, 4.905    , 210.9    , 18.56    , 72.10    , 591.4    , 981.9    , 0.000    
2013,01,29,22, 695,0.6419    ,0.9953    , 18.12    ,0.2102E-04,0.2101E-04,0.1733E-03,0.6187E-02,0.1769E-02,0.3922E-02, 43.03    ,0.9416    ,0.1706    ,0.5798E-01, 1597.    ,0.7817E-03,0.9972    , 1.117    ,0.1251    ,0.1140    ,0.5181E-01,0.2454E-01,0.1206E-01,0.1104E-01,0.1911E-02,0.2233E-02,0.1479E-02,0.6602E-02,0.1290E-02,0.3662E-01,0.3764E-01,0.2528E-04,0.1902    ,0.3299    ,0.2940E-01,0.2026E-02,0.3113E-01,0.1176    ,0.9104E-01,0.2841E-02,0.3954    ,0.1938    ,0.2183E-03,0.6320    ,0.1341    ,0.1213    ,0.8335    ,0.7835    ,0.1107    ,0.1101E-01,0.1123E-02,0.1000E-03,0.1000E-03,0.9357E-01,0.2142E-01,0.5959E-02,0.2023E-02,0.3259E-03,0.1000E-03,0.1000E-03,0.1000E-03,0.1000E-03,0.1457E-01,0.2383E-02,0.4695E-01,0.4155E-01,0.1203E-01,0.2046E-02,0.1639    ,0.2000    ,0.2255E-01,0.1126E-03,0.2056E-01,0.6808E-02,0.6584E-02,0.3960E-01,0.5579E-02,0.1006E-03,0.1050E-03,0.1245E-03,0.1538E-03, 4.257    , 210.2    , 19.90    , 67.34    , 690.2    , 982.6    , 0.000    
2013,01,29,23, 696,0.5114    ,0.8174    , 20.96    ,0.2392E-04,0.1658E-04,0.2558E-03,0.1304E-01,0.2375E-01,0.5591E-02, 43.56    , 1.438    ,0.2107    ,0.1027    , 1602.    ,0.1762E-02, 1.131    , 1.311    ,0.1733    ,0.1744    ,0.5124E-01,0.2220E-01,0.1154E-01,0.1081E-01,0.2429E-02,0.4675E-02,0.3090E-02,0.1302E-01,0.2561E-02,0.7196E-01,0.5108E-01,0.2539E-04,0.1731    ,0.3272    ,0.2786E-01,0.2313E-02,0.3542E-01,0.1138    ,0.1207    ,0.2987E-02,0.4072    ,0.1962    ,0.3154E-03,0.6231    ,0.1529    ,0.1414    ,0.9364    ,0.8194    ,0.1189    ,0.1227E-01,0.1251E-02,0.1000E-03,0.1000E-03,0.8845E-01,0.2052E-01,0.5220E-02,0.1480E-02,0.2217E-03,0.1000E-03,0.1000E-03,0.1000E-03,0.1000E-03,0.1423E-01,0.2282E-02,0.5090E-01,0.5523E-01,0.1409E-01,0.2329E-02,0.1631    ,0.1972    ,0.8141E-02,0.1133E-03,0.2027E-01,0.6697E-02,0.6477E-02,0.3616E-01,0.5437E-02,0.1012E-03,0.1059E-03,0.1240E-03,0.1562E-03, 3.571    , 208.5    , 21.36    , 62.76    , 862.3    , 983.3    , 0.000    
2013,01,30,00, 697,0.3789    ,0.6800    , 23.80    ,0.2781E-04,0.1329E-04,0.2610E-03,0.1999E-01,0.5115E-01,0.5799E-02, 44.54    , 1.841    ,0.2586    ,0.1555    , 1613.    ,0.2846E-02, 1.256    , 1.594    ,0.1805    ,0.2028    ,0.5405E-01,0.2298E-01,0.1258E-01,0.1199E-01,0.3152E-02,0.7445E-02,0.4897E-02,0.2792E-01,0.4362E-02,0.9985E-01,0.7832E-01,0.2552E-04,0.1522    ,0.2950    ,0.2529E-01,0.2393E-02,0.3620E-01,0.1030    ,0.1505    ,0.1681E-02,0.3200    ,0.1845    ,0.5708E-03,0.5241    ,0.1645    ,0.1661    , 1.077    ,0.9067    ,0.1362    ,0.1424E-01,0.1437E-02,0.1000E-03,0.1000E-03,0.7911E-01,0.1847E-01,0.4355E-02,0.1090E-02,0.1578E-03,0.1000E-03,0.1000E-03,0.1000E-03,0.1000E-03,0.1329E-01,0.2159E-02,0.5633E-01,0.6954E-01,0.1678E-01,0.2713E-02,0.1432    ,0.1662    ,0.3742E-02,0.1142E-03,0.1699E-01,0.5619E-02,0.5434E-02,0.3279E-01,0.5241E-02,0.1587E-03,0.1062E-03,0.1239E-03,0.1598E-03, 3.047    , 211.8    , 22.93    , 58.71    , 1229.    , 983.4    , 0.000    
2013,01,30,01, 698,0.2916    ,0.6405    , 25.46    ,0.3407E-04,0.1330E-04,0.2108E-03,0.2213E-01,0.8063E-01,0.5174E-02, 45.38    , 2.033    ,0.2951    ,0.1902    , 1624.    ,0.3354E-02, 1.372    , 1.783    ,0.1786    ,0.2197    ,0.5816E-01,0.2506E-01,0.1399E-01,0.1334E-01,0.3500E-02,0.8422E-02,0.5509E-02,0.4835E-01,0.6554E-02,0.1125    ,0.9733E-01,0.2562E-04,0.1357    ,0.2688    ,0.2321E-01,0.2383E-02,0.3611E-01,0.9285E-01,0.1702    ,0.9558E-03,0.2103    ,0.1673    ,0.8223E-03,0.3977    ,0.1495    ,0.1861    , 1.203    , 1.005    ,0.1544    ,0.1606E-01,0.1621E-02,0.1000E-03,0.1000E-03,0.7154E-01,0.1644E-01,0.3803E-02,0.9229E-03,0.1346E-03,0.1000E-03,0.1000E-03,0.1000E-03,0.1000E-03,0.1243E-01,0.2156E-02,0.6381E-01,0.8374E-01,0.1966E-01,0.3122E-02,0.1185    ,0.1264    ,0.1983E-02,0.1147E-03,0.1280E-01,0.4255E-02,0.4116E-02,0.3034E-01,0.6032E-02,0.3591E-03,0.1058E-03,0.1233E-03,0.1629E-03, 2.519    , 219.7    , 24.08    , 56.57    , 1499.    , 983.4    , 0.000    
2013,01,30,02, 699,0.2697    ,0.6630    , 26.49    ,0.3884E-04,0.1436E-04,0.1881E-03,0.2292E-01,0.1117    ,0.5019E-02, 46.86    , 2.166    ,0.3207    ,0.2113    , 1632.    ,0.3560E-02, 1.506    , 1.992    ,0.1869    ,0.2396    ,0.6371E-01,0.2783E-01,0.1562E-01,0.1485E-01,0.3836E-02,0.8870E-02,0.5785E-02,0.6598E-01,0.8471E-02,0.1218    ,0.1049    ,0.2568E-04,0.1327    ,0.2549    ,0.2274E-01,0.2447E-02,0.3817E-01,0.8796E-01,0.1822    ,0.6894E-03,0.1307    ,0.1559    ,0.9582E-03,0.3091    ,0.1503    ,0.2131    , 1.352    , 1.130    ,0.1763    ,0.1825E-01,0.1840E-02,0.1000E-03,0.1000E-03,0.6821E-01,0.1518E-01,0.3624E-02,0.9228E-03,0.1370E-03,0.1000E-03,0.1000E-03,0.1000E-03,0.1000E-03,0.1199E-01,0.2259E-02,0.7194E-01,0.9905E-01,0.2303E-01,0.3625E-02,0.9880E-01,0.9850E-01,0.1293E-02,0.1147E-03,0.9851E-02,0.3304E-02,0.3197E-02,0.2895E-01,0.7509E-02,0.5504E-03,0.1053E-03,0.1229E-03,0.1650E-03, 1.929    , 225.3    , 24.79    , 55.49    , 1603.    , 983.5    , 0.000    
2013,01,30,03, 700,0.2704    ,0.7557    , 27.15    ,0.4656E-04,0.1888E-04,0.1633E-03,0.2147E-01,0.1437    ,0.5098E-02, 50.14    , 2.256    ,0.3406    ,0.2238    , 1636.    ,0.3278E-02, 1.606    , 2.144    ,0.1956    ,0.2510    ,0.6930E-01,0.3083E-01,0.1739E-01,0.1647E-01,0.3959E-02,0.8360E-02,0.5447E-02,0.7641E-01,0.9653E-02,0.1282    ,0.1131    ,0.2570E-04,0.1448    ,0.2551    ,0.2397E-01,0.2707E-02,0.4464E-01,0.8944E-01,0.1954    ,0.7514E-03,0.1033    ,0.1580    ,0.1028E-02,0.2853    ,0.2147    ,0.2486    , 1.532    , 1.289    ,0.2050    ,0.2131E-01,0.2145E-02,0.1000E-03,0.1000E-03,0.7136E-01,0.1473E-01,0.3783E-02,0.1073E-02,0.1636E-03,0.1000E-03,0.1000E-03,0.1000E-03,0.1000E-03,0.1187E-01,0.2421E-02,0.7880E-01,0.1141    ,0.2685E-01,0.4204E-02,0.8729E-01,0.9077E-01,0.1313E-02,0.1146E-03,0.9162E-02,0.3082E-02,0.2982E-02,0.2798E-01,0.8700E-02,0.6190E-03,0.1051E-03,0.1255E-03,0.1716E-03, 1.253    , 225.4    , 25.14    , 55.28    , 1696.    , 983.6    , 0.000    
2013,01,30,04, 701,0.2814    ,0.8264    , 27.81    ,0.5006E-04,0.2273E-04,0.1528E-03,0.2036E-01,0.1721    ,0.5364E-02, 58.55    , 2.359    ,0.3562    ,0.2329    , 1634.    ,0.3053E-02, 1.671    , 2.209    ,0.2066    ,0.2636    ,0.7248E-01,0.3256E-01,0.1829E-01,0.1722E-01,0.3914E-02,0.7789E-02,0.5079E-02,0.7939E-01,0.9880E-02,0.1346    ,0.1434    ,0.2569E-04,0.1743    ,0.2975    ,0.2544E-01,0.3206E-02,0.5658E-01,0.1001    ,0.2182    ,0.1207E-02,0.1811    ,0.1892    ,0.1079E-02,0.3931    ,0.4231    ,0.2889    , 1.718    , 1.446    ,0.2374    ,0.2490E-01,0.2504E-02,0.1000E-03,0.1000E-03,0.8949E-01,0.1494E-01,0.3998E-02,0.1217E-02,0.1879E-03,0.1001E-03,0.1000E-03,0.1000E-03,0.1000E-03,0.1210E-01,0.2610E-02,0.8504E-01,0.1309    ,0.3139E-01,0.4915E-02,0.8900E-01,0.1241    ,0.2216E-02,0.1143E-03,0.1299E-01,0.4306E-02,0.4164E-02,0.2705E-01,0.9012E-02,0.5708E-03,0.1049E-03,0.1259E-03,0.1712E-03,0.5517    , 185.2    , 25.02    , 56.28    , 1518.    , 983.7    , 0.000    
2013,01,30,05, 702,0.3284    , 1.055    , 28.37    ,0.5906E-04,0.3632E-04,0.1384E-03,0.1711E-01,0.1862    ,0.6078E-02, 74.65    , 2.468    ,0.3729    ,0.2390    , 1628.    ,0.2366E-02, 1.711    , 2.240    ,0.2210    ,0.2720    ,0.7779E-01,0.3563E-01,0.1994E-01,0.1857E-01,0.3585E-02,0.6368E-02,0.4166E-02,0.6904E-01,0.8428E-02,0.1393    ,0.2037    ,0.2564E-04,0.2298    ,0.3942    ,0.3035E-01,0.4301E-02,0.8210E-01,0.1262    ,0.2609    ,0.2790E-02,0.4185    ,0.2648    ,0.1138E-02,0.7099    ,0.9017    ,0.3358    , 1.898    , 1.585    ,0.2704    ,0.2865E-01,0.2893E-02,0.1000E-03,0.1000E-03,0.1265    ,0.1614E-01,0.4790E-02,0.1605E-02,0.2493E-03,0.1004E-03,0.1000E-03,0.1000E-03,0.1000E-03,0.1272E-01,0.2806E-02,0.8866E-01,0.1460    ,0.3577E-01,0.5628E-02,0.1103    ,0.2221    ,0.6560E-02,0.1140E-03,0.2415E-01,0.7879E-02,0.7615E-02,0.2572E-01,0.8256E-02,0.4753E-03,0.1043E-03,0.1269E-03,0.1743E-03,0.9245    , 105.3    , 24.53    , 58.98    , 1313.    , 983.8    , 0.000    
2013,01,30,06, 703,0.4122    , 1.635    , 27.12    ,0.7714E-04,0.8229E-04,0.1042E-03,0.1086E-01,0.1353    ,0.6602E-02, 95.30    , 2.400    ,0.3791    ,0.2188    , 1618.    ,0.1318E-02, 1.641    , 2.115    ,0.2232    ,0.2515    ,0.8603E-01,0.4140E-01,0.2336E-01,0.2127E-01,0.2997E-02,0.3887E-02,0.2555E-02,0.4121E-01,0.5151E-02,0.1289    ,0.2725    ,0.2555E-04,0.3168    ,0.5273    ,0.4038E-01,0.6044E-02,0.1238    ,0.1678    ,0.3242    ,0.8775E-02,0.8722    ,0.3734    ,0.1228E-02, 1.279    , 1.574    ,0.3772    , 2.041    , 1.667    ,0.2904    ,0.3086E-01,0.3133E-02,0.1000E-03,0.1000E-03,0.1749    ,0.1865E-01,0.6612E-02,0.2537E-02,0.3998E-03,0.1009E-03,0.1000E-03,0.1000E-03,0.1000E-03,0.1362E-01,0.3000E-02,0.8380E-01,0.1454    ,0.3659E-01,0.5821E-02,0.1493    ,0.3982    ,0.2282E-01,0.1133E-03,0.4428E-01,0.1433E-01,0.1385E-01,0.2388E-01,0.6872E-02,0.3546E-03,0.1037E-03,0.1403E-03,0.1816E-03, 1.871    , 97.20    , 23.64    , 64.36    , 918.7    , 984.4    ,0.1766E-03
2013,01,30,07, 704,0.4693    , 2.401    , 22.95    ,0.9027E-04,0.1782E-03,0.6288E-04,0.4769E-02,0.1789E-01,0.5487E-02, 113.0    , 1.929    ,0.3372    ,0.1583    , 1606.    ,0.5344E-03, 1.279    , 1.483    ,0.1641    ,0.1678    ,0.8447E-01,0.4384E-01,0.2579E-01,0.2321E-01,0.2296E-02,0.1512E-02,0.9982E-03,0.1465E-01,0.1642E-02,0.8948E-01,0.3217    ,0.2536E-04,0.3819    ,0.6600    ,0.5147E-01,0.7787E-02,0.1636    ,0.2066    ,0.3801    ,0.2538E-01, 1.424    ,0.4767    ,0.1327E-02, 2.004    , 2.315    ,0.3900    , 2.055    , 1.578    ,0.2679    ,0.2837E-01,0.2895E-02,0.1000E-03,0.1000E-03,0.2186    ,0.2117E-01,0.8776E-02,0.3967E-02,0.6553E-03,0.1204E-03,0.1001E-03,0.1000E-03,0.1000E-03,0.1447E-01,0.3130E-02,0.6351E-01,0.1064    ,0.2807E-01,0.4544E-02,0.1944    ,0.6219    ,0.1048    ,0.1126E-03,0.7001E-01,0.2258E-01,0.2181E-01,0.2135E-01,0.5262E-02,0.2633E-03,0.1054E-03,0.1649E-03,0.1891E-03, 2.828    , 96.95    , 21.73    , 75.10    , 340.0    , 985.1    ,0.2569E-03
2013,01,30,08, 705,0.2658    , 3.381    , 17.35    ,0.1920E-03,0.7265E-03,0.2420E-04,0.1852E-02,0.1686E-03,0.4057E-02, 122.8    , 1.082    ,0.2389    ,0.7704E-01, 1598.    ,0.2061E-03,0.8183    ,0.4570    ,0.5956E-01,0.5622E-01,0.7952E-01,0.4643E-01,0.2955E-01,0.2652E-01,0.1745E-02,0.3062E-03,0.2019E-03,0.4077E-02,0.1904E-03,0.3897E-01,0.3274    ,0.2516E-04,0.4050    ,0.6071    ,0.5612E-01,0.8915E-02,0.1869    ,0.2358    ,0.4301    ,0.3689E-01, 1.403    ,0.5194    ,0.1410E-02, 2.646    , 2.849    ,0.3704    , 1.865    , 1.255    ,0.1843    ,0.1868E-01,0.1906E-02,0.1000E-03,0.1000E-03,0.2463    ,0.2268E-01,0.9746E-02,0.5029E-02,0.8850E-03,0.1519E-03,0.1002E-03,0.1000E-03,0.1000E-03,0.1492E-01,0.3094E-02,0.4008E-01,0.5215E-01,0.1546E-01,0.2548E-02,0.2234    ,0.8199    ,0.5034    ,0.1122E-03,0.9282E-01,0.2989E-01,0.2887E-01,0.1904E-01,0.4063E-02,0.2725E-03,0.1119E-03,0.1696E-03,0.1987E-03, 2.650    , 103.2    , 19.61    , 85.81    , 178.0    , 985.9    ,0.2346E-03
2013,01,30,09, 706,0.6602E-01, 4.180    , 13.44    ,0.4049E-03,0.2230E-02,0.1019E-04,0.1930E-02,0.4357E-04,0.6485E-02, 131.6    ,0.4855    ,0.1618    ,0.2534E-01, 1600.    ,0.1991E-03,0.6623    ,0.5566E-01,0.4231E-02,0.3325E-02,0.8909E-01,0.5614E-01,0.3612E-01,0.3278E-01,0.1779E-02,0.5744E-04,0.3789E-04,0.2243E-02,0.3802E-04,0.8942E-02,0.3160    ,0.2502E-04,0.3560    ,0.4145    ,0.5502E-01,0.8781E-02,0.1721    ,0.2530    ,0.4612    ,0.5624E-01,0.9949    ,0.5209    ,0.1440E-02, 3.137    , 2.872    ,0.3306    , 1.594    ,0.9677    ,0.1153    ,0.1082E-01,0.1090E-02,0.1000E-03,0.1000E-03,0.2730    ,0.2313E-01,0.9220E-02,0.5277E-02,0.9749E-03,0.1661E-03,0.1002E-03,0.1000E-03,0.1000E-03,0.1514E-01,0.2928E-02,0.2891E-01,0.2638E-01,0.9637E-02,0.1627E-02,0.2338    ,0.9715    , 1.041    ,0.1121E-03,0.1105    ,0.3551E-01,0.3430E-01,0.1782E-01,0.3579E-02,0.3102E-03,0.1292E-03,0.1746E-03,0.2017E-03, 2.431    , 110.7    , 18.14    , 92.92    , 96.53    , 986.5    , 0.000    
2013,01,30,10, 707,0.7055E-01, 4.586    , 10.04    ,0.2562E-03,0.1784E-02,0.1045E-04,0.2146E-02,0.3847E-04,0.9173E-02, 140.7    ,0.3031    ,0.1552    ,0.1129E-01, 1605.    ,0.1816E-03,0.9728    ,0.4040E-02,0.1647E-03,0.1589E-02,0.1485    ,0.9339E-01,0.5941E-01,0.5292E-01,0.2218E-02,0.2693E-05,0.1864E-05,0.1477E-02,0.2967E-04,0.3424E-02,0.2773    ,0.2493E-04,0.2948    ,0.2609    ,0.5669E-01,0.6438E-02,0.1269    ,0.2635    ,0.4268    ,0.7665E-01,0.6746    ,0.5227    ,0.1394E-02, 3.335    , 2.239    ,0.3021    , 1.464    ,0.8517    ,0.8760E-01,0.7771E-02,0.7791E-03,0.1000E-03,0.1000E-03,0.2946    ,0.2379E-01,0.9466E-02,0.5675E-02,0.1061E-02,0.1821E-03,0.1001E-03,0.1000E-03,0.1000E-03,0.1538E-01,0.2853E-02,0.3176E-01,0.2864E-01,0.1060E-01,0.1859E-02,0.2364    , 1.032    , 1.358    ,0.1122E-03,0.1176    ,0.3780E-01,0.3651E-01,0.1745E-01,0.3649E-02,0.3732E-03,0.1692E-03,0.2012E-03,0.2028E-03, 1.857    , 115.2    , 17.17    , 96.71    , 50.00    , 987.0    , 0.000    
2013,01,30,11, 708,0.8743E-01, 5.006    , 7.558    ,0.1424E-03,0.1620E-02,0.9203E-05,0.1892E-02,0.3835E-04,0.1321E-01, 148.1    ,0.3097    ,0.1894    ,0.1373E-01, 1595.    ,0.1263E-03, 1.442    ,0.4330E-02,0.1622E-03,0.2032E-02,0.2214    ,0.1383    ,0.8475E-01,0.7226E-01,0.1906E-02,0.2892E-05,0.1907E-05,0.1568E-02,0.2605E-04,0.3944E-02,0.2493    ,0.2467E-04,0.1181    ,0.1497E-01,0.6436E-01,0.5452E-02,0.1055    ,0.2766    ,0.3820    ,0.2281    ,0.5761    ,0.5253    ,0.1363E-02, 3.323    , 1.569    ,0.2904    , 1.428    ,0.8318    ,0.8326E-01,0.7274E-02,0.7293E-03,0.1177E-03,0.1000E-03,0.3098    ,0.2527E-01,0.1155E-01,0.8287E-02,0.1757E-02,0.2961E-03,0.1046E-03,0.1000E-03,0.1000E-03,0.1577E-01,0.2911E-02,0.4093E-01,0.4542E-01,0.1595E-01,0.2960E-02,0.2392    , 1.028    , 1.718    ,0.1126E-03,0.1173    ,0.3771E-01,0.3643E-01,0.1722E-01,0.4146E-02,0.4025E-03,0.1792E-03,0.2042E-03,0.2050E-03, 1.207    , 123.3    , 14.25    , 112.6    , 50.00    , 987.5    , 0.000    
2013,01,30,12, 709,0.7739E-01, 5.651    , 6.473    ,0.1256E-03,0.1541E-02,0.7993E-05,0.2160E-02,0.3845E-04,0.1621E-01, 154.6    ,0.3616    ,0.2429    ,0.2007E-01, 1602.    ,0.1256E-03, 1.969    ,0.1063E-01,0.2439E-03,0.2436E-02,0.2901    ,0.1835    ,0.1069    ,0.8878E-01,0.2297E-02,0.8080E-05,0.5266E-05,0.2054E-02,0.4016E-04,0.4387E-02,0.2542    ,0.2471E-04,0.1786    ,0.4028E-02,0.7484E-01,0.5458E-02,0.1018    ,0.2927    ,0.3628    ,0.2347    ,0.5857    ,0.5283    ,0.1336E-02, 3.312    , 1.193    ,0.2861    , 1.418    ,0.8231    ,0.8013E-01,0.6893E-02,0.7010E-03,0.2301E-03,0.1000E-03,0.3185    ,0.2697E-01,0.1396E-01,0.1025E-01,0.2126E-02,0.3563E-03,0.1082E-03,0.1000E-03,0.1000E-03,0.1626E-01,0.3025E-02,0.5074E-01,0.6335E-01,0.2119E-01,0.4077E-02,0.2420    , 1.025    , 1.716    ,0.1133E-03,0.1169    ,0.3759E-01,0.3631E-01,0.1713E-01,0.4648E-02,0.4113E-03,0.1844E-03,0.2042E-03,0.2052E-03,0.6502    , 149.0    , 14.72    , 107.6    , 50.00    , 987.6    , 0.000    
2013,01,30,13, 710,0.6192E-01, 6.196    , 6.337    ,0.1238E-03,0.1913E-02,0.6663E-05,0.2441E-02,0.3831E-04,0.2370E-01, 157.6    ,0.4309    ,0.3018    ,0.2877E-01, 1598.    ,0.1278E-03, 2.495    ,0.1758E-01,0.6421E-03,0.2865E-02,0.3461    ,0.2243    ,0.1231    ,0.9952E-01,0.2013E-02,0.1402E-04,0.9058E-05,0.2867E-02,0.6856E-04,0.4810E-02,0.2761    ,0.2461E-04,0.2153    ,0.2687E-02,0.8334E-01,0.5550E-02,0.1060    ,0.3065    ,0.3479    ,0.2451    ,0.6481    ,0.5307    ,0.1324E-02, 3.295    , 1.000    ,0.2855    , 1.423    ,0.8492    ,0.8798E-01,0.7827E-02,0.8014E-03,0.2304E-03,0.1000E-03,0.3234    ,0.2843E-01,0.1616E-01,0.1301E-01,0.2969E-02,0.5031E-03,0.1146E-03,0.1000E-03,0.1000E-03,0.1680E-01,0.3164E-02,0.6362E-01,0.9019E-01,0.3061E-01,0.6055E-02,0.2439    , 1.020    , 1.691    ,0.1143E-03,0.1163    ,0.3741E-01,0.3614E-01,0.1723E-01,0.5139E-02,0.4201E-03,0.1893E-03,0.2054E-03,0.2060E-03,0.4264    , 168.4    , 13.49    , 117.5    , 50.00    , 987.4    , 0.000    
2013,01,30,14, 711,0.5195E-01, 6.722    , 6.473    ,0.1339E-03,0.2102E-02,0.6294E-05,0.2964E-02,0.3839E-04,0.2931E-01, 158.1    ,0.5060    ,0.3571    ,0.3830E-01, 1603.    ,0.1458E-03, 2.955    ,0.2294E-01,0.1172E-02,0.3377E-02,0.3857    ,0.2565    ,0.1326    ,0.1045    ,0.2062E-02,0.2046E-04,0.1312E-04,0.3842E-02,0.1054E-03,0.5447E-02,0.3035    ,0.2465E-04,0.2389    ,0.3401E-02,0.8881E-01,0.5720E-02,0.1121    ,0.3181    ,0.3343    ,0.2586    ,0.7365    ,0.5310    ,0.1314E-02, 3.266    ,0.8778    ,0.2874    , 1.443    ,0.8862    ,0.9646E-01,0.8751E-02,0.9006E-03,0.2126E-03,0.1000E-03,0.3241    ,0.2946E-01,0.1740E-01,0.1440E-01,0.3357E-02,0.5728E-03,0.1173E-03,0.1000E-03,0.1000E-03,0.1739E-01,0.3313E-02,0.7616E-01,0.1150    ,0.3936E-01,0.7921E-02,0.2441    , 1.011    , 1.654    ,0.1152E-03,0.1153    ,0.3708E-01,0.3582E-01,0.1761E-01,0.5587E-02,0.4235E-03,0.1918E-03,0.2056E-03,0.2060E-03,0.1592    , 169.3    , 14.00    , 113.6    , 50.00    , 987.3    , 0.000    
